Date,Open,High,Low,Close,Volume
2024-09-30,96,100.85,90.22,97.6,6984694
2024-10-31,98.04,102.4,95.5,101.2,6075639
2024-11-30,101.5,122,101.35,119.4,8751211
2024-12-31,119.45,127.1,117.85,119.3,6784881
2025-01-31,119.85,137.9,118.9,136.45,8421375
2025-02-28,133.4,150.7,130,145.2,9730665
2025-03-31,146.5,182.2,140.65,157.55,16010681
2025-04-30,159,176,133.9,174.25,10241530
2025-05-31,177.05,191.05,172.149,172.45,8920563
2025-06-30,171.5,201.4,171,199.45,9218652
2025-07-31,199.6,207.7,190.95,202.5,7409871
2025-08-31,200.1,212.2,192.25,202,6348334
2025-09-30,202.1,209.9,191.2,200.3,4673276
