Date,Open,High,Low,Close,Volume
2021-10-31,115.5,126.68,112.78,125.32,41158808
2021-11-30,125.94,129.74,113.18,113.18,43231470
2021-12-31,114.12,125.26,113.3,124.9,39252947
2022-01-31,123.36,125.4,106.66,110.4,53690633
2022-02-28,111.78,113.86,94.48,101.32,66168904
2022-03-31,100.78,104.4,94.97,101.08,75040362
2022-04-30,101.1,103.06,93.86,97.56,54162847
2022-05-31,96.1,97.46,86.81,92.79,60531710
2022-06-30,94.18,95.6,84.28,86.93,47616702
2022-07-31,85.74,93.64,83.84,90.68,44155574
2022-08-31,90.73,94.47,83.88,84.94,40014118
2022-09-30,84.31,89.09,79.58,84.12,46656922
2022-10-31,82.17,98.55,82.16,97.67,43720723
2022-11-30,97.9,108.12,94.9,104.46,45734157
2022-12-31,106.28,107.42,96.12,96.39,36630837
2023-01-31,97.17,109.42,96.44,108.38,37183293
2023-02-28,107.66,112.74,106.92,107.48,33536748
2023-03-31,107.78,116.44,105.42,116.06,42980612
2023-04-30,116.24,124.6,113.1,122.86,31185373
2023-05-31,122.68,125.1,118.96,122.18,36243414
2023-06-30,122.84,127.2,120.58,125.14,36553637
2023-07-31,124.46,129.54,118.52,124.4,32300132
2023-08-31,124.22,130.24,120.04,128.82,39500947
2023-09-30,129.02,131.7,120.26,122.82,40445195
2023-10-31,123.1,129.76,121.1,126.74,34783259
2023-11-30,127.1,146.62,126.1,145.48,36697717
2023-12-31,146.42,149.12,135.46,139.48,38218215
2024-01-31,140,163.08,134.42,160.8,37096047
2024-02-29,161.96,175.06,159.84,172.88,31464382
2024-03-31,174.16,184.48,170.68,180.46,37535958
2024-04-30,181,181.92,163.82,169.7,35693452
2024-05-31,169.18,182.32,165.26,165.96,29825304
2024-06-30,169.74,190.96,166.96,189.52,35507243
2024-07-31,188.7,197.46,178.86,195.02,29901093
2024-08-31,196,199.2,176.72,197.72,27364041
2024-09-30,198.26,208.05,190.04,204.4,31432002
2024-10-31,206.95,224.6,198.52,214.8,31174855
2024-11-30,215.85,227.7,212.6,224.9,27538410
2024-12-31,223.95,243.4,223.3,236.3,30182690
2025-01-31,236.3,269.85,234.35,268.5,31758527
2025-02-28,261.4,283.5,260.6,265.3,29201375
2025-03-31,263.95,274.6,234.9,244.4,45817232
2025-04-30,246.75,256.85,210.2,255.3,52605030
2025-05-31,257.25,269.049,256.1,265.9,32277050
2025-06-30,263.2,273.549,247.75,258.149,36391939
2025-07-31,259.5,269.35,243,250.8,28645973
2025-08-31,248.9,257.7,230.3,231.7,28304298
2025-09-30,232.5,236.649,209.7,224.7,28422566
