Date,Open,High,Low,Close,Volume
2019-05-31,112.546,123.608,112.306,121.401,11904742
2019-06-30,121.205,126.698,120.371,122.039,9944360
2019-07-31,122.823,128.219,121.548,123.902,11468049
2019-08-31,124.589,133.615,122.97,131.211,12337000
2019-09-30,131.898,141.119,130.868,140.678,20735624
2019-10-31,140.531,143.18,134.694,136.312,14262373
2019-11-30,136.018,138.569,131.015,136.607,11746801
2019-12-31,136.705,139.157,132.486,137.49,9467783
2020-01-31,137.195,148.036,134.007,144.259,9638187
2020-02-29,145.191,155.884,136.754,139.354,11836479
2020-03-31,142.149,150.782,91.1564,122.627,32317249
2020-04-30,119.292,143.081,114.337,139.059,14091624
2020-05-31,135.528,156,133.467,147.9,11915240
2020-06-30,150.9,162.7,145.2,161.05,15761505
2020-07-31,162.4,170.15,154.4,154.6,11358888
2020-08-31,155.3,160.6,152.4,158.4,7871529
2020-09-30,159.15,160.2,144.3,149.8,12137360
2020-10-31,151.2,151.75,125.85,126.35,11777453
2020-11-30,127.45,139.9,124.85,139.75,18998650
2020-12-31,140.15,141.55,134.1,139.25,10976347
2021-01-31,140.65,141.2,130.55,132.6,10933431
2021-02-28,133.8,140.7,133.4,135.55,9748257
2021-03-31,136.05,142.5,130.1,141.7,12402313
2021-04-30,142.8,149.7,141.05,143.3,8906466
2021-05-31,143.6,145,132.75,133.7,8936319
2021-06-30,133.6,150.1,132.65,147.2,10945908
2021-07-31,148,148.75,136.4,140.75,9108604
2021-08-31,141.75,152.65,139.5,146.1,6595832
2021-09-30,148.1,148.15,137.45,140.5,8001953
2021-10-31,139.95,150.3,139.35,143.6,7097371
2021-11-30,144.4,150.9,138.5,138.6,8351956
2021-12-31,140.25,147.7,136.95,147.1,9799772
2022-01-31,147.05,163.35,144.1,157.2,11341999
2022-02-28,156.65,160.5,147.45,152.7,10471987
2022-03-31,152.4,166.3,135.8,163,15741812
2022-04-30,163.75,169.95,159.15,166.2,7920686
2022-05-31,165.05,168.45,154.6,156.25,10270787
2022-06-30,156.7,160.65,148.15,159.6,9355415
2022-07-31,160.2,171.85,153.75,170.5,8328260
2022-08-31,170.05,175.9,164.15,168.45,7360514
2022-09-30,167.45,174.15,163.15,168.25,7867555
2022-10-31,167.25,175.85,154.95,164.65,7768595
2022-11-30,165.1,175.9,157.65,175.9,8247757
2022-12-31,176,180,160.95,161.4,6170030
2023-01-31,161,166.6,155.25,164.25,7669471
2023-02-28,164.4,174.45,163.1,165,8563985
2023-03-31,165.2,182,163.3,179.45,9904859
2023-04-30,179,186.35,168.65,172.9,7383759
2023-05-31,173.95,177.5,161.35,161.5,8216213
2023-06-30,162.2,173.6,161.65,169.1,8526534
2023-07-31,169.35,177.45,159.65,174.3,6616104
2023-08-31,174.25,174.65,161.3,163.85,6219672
2023-09-30,163.7,167.55,157.75,163.7,7326367
2023-10-31,163.7,166.2,152.6,155.2,7362361
2023-11-30,156,174.8,154.95,174.3,6769603
2023-12-31,175,186.5,174.9,186.5,6444118
2024-01-31,187.1,190.65,182.1,184.75,6944535
2024-02-29,184.5,194.55,183.4,193.6,6486911
2024-03-31,194,194.45,183.25,189.65,8715654
2024-04-30,188.25,192.7,180.05,181.15,7174600
2024-05-31,181.45,188.7,175.9,182.9,6676309
2024-06-30,184,194.85,179.75,191.1,6791829
2024-07-31,192.35,192.9,184.9,189.4,5600491
2024-08-31,187.65,203.7,176.3,202.9,5757070
2024-09-30,203.1,211.6,200.8,210.7,7251762
2024-10-31,210.6,220.1,208.3,213.7,5766819
2024-11-30,213.4,222,206,221.5,5702101
2024-12-31,221.1,225.8,218.5,222.4,5201164
2025-01-31,221.3,240.8,218.5,238.4,5643485
2025-02-28,235.7,253,235.6,251.2,6493022
2025-03-31,251,274.6,249.9,272.1,9778848
2025-04-30,273.8,284.7,245.1,283.5,14387336
2025-05-31,283.5,294.3,276.5,283.5,7644313
2025-06-30,283.3,287.3,266.5,276.9,6890324
2025-07-31,278.1,278.6,248.5,254.1,7097236
2025-08-31,250,262.4,250,251.6,5850325
2025-09-30,251.5,251.9,224,224.7,5929415
