Date,Open,High,Low,Close,Volume
2024-10-31,26.51,28.49,26.14,27.82,115156290
2024-11-30,27.78,30.28,27.66,30.28,124028829
2024-12-31,30.36,30.78,28.48,28.89,117979391
2025-01-31,28.94,32.5,28.66,32.35,155987861
2025-02-28,32.4,35.01,32.11,34.75,146955235
2025-03-31,34.89,35.91,32.56,34.22,189131876
2025-04-30,34.24,34.62,28.45,31.6,214325820
2025-05-31,31.6,34.44,31.27,33.28,134689566
2025-06-30,33.26,34.22,30.16,30.97,146885408
2025-07-31,31.23,32.08,30,31.48,124514696
2025-08-31,31.31,32.06,29.38,31.22,105994204
2025-09-30,31.39,31.86,28.14,28.6,96463366
